id_user,recommended_product,cluster,nombre_creatividad
1137020,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1179632,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1240054,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1007648,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1102082,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1086043,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1001059,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1005249,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1015198,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1045992,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1127359,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1135935,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1138179,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1139364,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1226621,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1235769,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1237095,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1243233,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1243756,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1246251,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1249082,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1255698,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1256764,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1257655,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1259918,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1278176,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1319343,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1338386,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1149611,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1216082,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1131911,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1246968,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1390662,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1124473,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1324560,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1027546,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1136176,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1158112,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1258494,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1404276,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1102687,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1238526,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1329918,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1438603,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
524842,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1114502,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1012945,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1441256,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1302623,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1268047,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1152238,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1244535,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1312485,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1101253,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1121787,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1137849,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1204685,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1214475,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1237508,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1267893,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1341184,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1370631,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1370700,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1244137,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1004574,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1008622,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1120037,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1240864,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1260253,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1370938,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1141398,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1325946,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1114738,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1022786,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1006169,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1051819,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1052959,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1084971,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1092553,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1102706,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1118177,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1118303,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1137904,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1147206,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1161250,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1170192,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1170604,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1175778,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1230517,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1258987,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1263229,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1300893,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1323305,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1329109,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1346041,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1358497,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1400454,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1000988,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1006928,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1009880,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1015935,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1022441,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1116066,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1117727,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1172738,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1191583,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1209529,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1215014,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1249607,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1251780,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1267827,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1318375,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1326442,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1373873,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1389067,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1397610,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1360977,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1177702,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1012199,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1104078,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1185835,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1116654,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1390181,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1436716,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1388258,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1366731,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1147269,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1400003,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1461812,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1466314,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1479265,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1485353,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1489943,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1493263,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1494395,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1500559,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1503551,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1503699,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1517362,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1518812,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1527264,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1532352,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1538480,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1542573,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1542674,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1401814,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1121831,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1383746,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1346920,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1372349,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1386753,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1412085,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1004336,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1016572,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1018600,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1020952,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1022516,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1057036,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1113610,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1121084,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1125872,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1132569,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1171152,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1202860,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1235334,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1237353,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1246200,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1267916,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1299415,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1334315,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1349181,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1250935,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1301790,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1264159,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1306242,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1384318,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1405801,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1517466,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1524272,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1391114,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1435067,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1499989,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1514543,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1520350,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1522395,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1530980,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1544660,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1001550,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1260678,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1243179,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1125022,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1131939,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1227886,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1245172,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1249502,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1262518,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1027522,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1176900,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1229440,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1398799,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1116541,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1196031,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1460553,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1250798,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1368808,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1435989,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1243597,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1326931,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1336100,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1242581,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1353316,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1218146,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1251790,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1309423,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1339758,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1353824,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1357969,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1371909,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1383065,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1386001,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1396783,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1008759,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1223228,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1193051,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1138948,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1251841,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1006767,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
510430,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1260982,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1448992,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1006597,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1188187,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1098054,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1260781,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1021100,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1098997,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1120088,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1148134,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1180324,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1009413,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1001633,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1009363,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1135557,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1136389,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1167353,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1168809,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1206222,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1227649,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1230210,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1245412,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1247299,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1318260,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1221028,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1337408,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1382903,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1383601,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1514946,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1369376,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1380743,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
728987,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1001271,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1022529,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1049040,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1098950,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1127165,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1253545,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1297336,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1302234,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1210911,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1117644,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1185796,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1194196,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1299778,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1308455,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1107962,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1205407,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1239706,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1244452,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1325325,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1088995,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1139036,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1386564,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1245917,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1385253,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1119704,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1151635,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1112631,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1109070,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
852889,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1117630,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1122086,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1250825,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1369387,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1239657,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1297982,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1320163,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1018339,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1406571,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1366951,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1511877,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
837413,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1017725,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1347128,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1394217,credit_card,3,"Accede a beneficios premium, seguros incluidos y ventajas exclusivas con tu tarjeta"
1385907,credit_card,4,Viaja y compra en cualquier parte del mundo con la cobertura que mereces
1136749,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1376968,credit_card,2,Controla tus gastos y gana cashback en cada compra del día a día
1058137,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
1230878,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1121444,credit_card,1,Paga con total seguridad y sin comisiones — la tarjeta pensada para tu tranquilidad
1189323,credit_card,0,Saca más partido a cada compra — acumula puntos y cashback con tu tarjeta easyMoney
